Country,Category_Rollup,Year,KWH,CO2
Algeria,Natural Gas,2013,2164850678132.5925,442430533089.9579
Algeria,Natural Gas,2014,49044511218979.15,10023226757822.77
Algeria,Natural Products,1990,540534398.3160616,210808415.34326404
Algeria,Natural Products,1991,1044214181.3706768,407243530.73456395
Algeria,Natural Products,1992,1152321054.3005502,449405211.1772146
Algeria,Natural Products,1993,1944695349.7550352,758431186.4044638
Algeria,Natural Products,1994,1944695349.7550352,758431186.4044638
Algeria,Natural Products,1995,1944695349.7550352,758431186.4044638
Algeria,Natural Products,1996,1944695349.7550352,758431186.4044638
Algeria,Natural Products,1997,2592108134.5737376,1010922172.4837577
Algeria,Natural Products,1998,2754268455.190779,1074164697.5244038
Algeria,Natural Products,1999,2754268455.190779,1074164697.5244038
Algeria,Natural Products,2000,2754268455.190779,1074164697.5244038
Algeria,Natural Products,2001,2754268455.190779,1074164697.5244038
Algeria,Natural Products,2002,3708803060.0400743,1446433193.4156291
Algeria,Natural Products,2003,3024535659.959925,1179568907.3843708
Algeria,Natural Products,2004,3024535659.959925,1179568907.3843708
Algeria,Natural Products,2005,3673176931.205861,1432539003.170286
Algeria,Natural Products,2006,3315687133.9920297,1293117982.2568917
Algeria,Natural Products,2007,3673176931.205861,1432539003.170286
Algeria,Natural Products,2008,2394321685.1224823,933785457.1977681
Algeria,Natural Products,2009,2759182400.89971,1076081136.350887
Algeria,Natural Products,2010,2664588889.8916287,1039189667.0577352
Algeria,Natural Products,2011,828000424.2886983,322920165.47259235
Algeria,Natural Products,2012,800973700.4451143,312379743.1735946
Algeria,Natural Products,2013,1127751314.533663,439823012.6681286
Algeria,Natural Products,2014,308350304.43782395,120256618.73075135
Algeria,Oil,1990,14065412696765.6,4013181018111.135
Algeria,Oil,1991,14059064163909.0,4011415885941.2524
Algeria,Oil,1992,14061901527290.0,4012183603410.982
Algeria,Oil,1993,14054962299516.4,4010281728353.9277
Algeria,Oil,1994,14038024285966.0,4005646881031.608
Algeria,Oil,1995,14044341679908.8,4007386105657.4307
Algeria,Oil,1996,14031929614423.6,4003990934220.185
Algeria,Oil,1997,14572249241123.4,4158156554914.805
Algeria,Oil,1998,14562051621854.2,4155303920556.0327
Algeria,Oil,1999,14654303445655.6,4181587145435.9297
Algeria,Oil,2000,14647979996152.4,4179898625858.448
Algeria,Oil,2001,18567176937063.0,5298499615235.19
Algeria,Oil,2002,18563211433890.6,5297448690068.8955
Algeria,Oil,2003,18568010743285.6,5298784319292.953
Algeria,Oil,2004,18564174351327.6,5297649565307.373
Algeria,Oil,2005,32219514247813.0,9195500867361.477
Algeria,Oil,2006,32224719251977.0,9196953794790.482
Algeria,Oil,2007,32233333203312.6,9199304921373.605
Algeria,Oil,2008,32252866607828.2,9204751614405.4
Algeria,Oil,2009,32250566939321.8,9203980929957.742
Algeria,Oil,2010,32254468525776.402,9205050251170.977
Algeria,Oil,2011,37420737158788.0,10679607565834.773
Algeria,Oil,2012,37423484438763.6,10680281858904.209
Algeria,Oil,2013,37427485219742.0,10681320147977.06
Algeria,Oil,2014,18250945156300.0,5207554204978.921
Algeria,Other,1990,55547544438.0,13825105226.742
Algeria,Other,1991,56333100622.0,14020758786.0425
Algeria,Other,1992,51283791027.0,12764506507.43037
Algeria,Other,1993,48279927512.8,12016820899.56014
Algeria,Other,1994,39997448664.6,9955100576.57409
Algeria,Other,1995,45898897830.2,11423519873.53081
Algeria,Other,1996,49310511670.6,12271951574.49785
Algeria,Other,1997,55256933094.4,13750922578.50704
Algeria,Other,1998,53667542934.0,13355546142.7617
Algeria,Other,1999,48526927710.4,12076629264.07346
Algeria,Other,2000,51232929875.2,12750746828.367079
Algeria,Other,2001,57173490183.2,14229149847.19966
Algeria,Other,2002,58970380509.6,14677283908.4844
Algeria,Other,2003,59814158962.4,14887463615.51692
Algeria,Other,2004,45961758991.6,11441073880.62956
Algeria,Other,2005,45565008674.2,11342371722.50123
Algeria,Other,2006,45562314227.6,11342418887.81674
Algeria,Other,2007,52992097949.2,13193627891.00498
Algeria,Other,2008,53728015204.6,13378445659.69241
Algeria,Other,2009,69272694307.0,17245904653.657127
Algeria,Other,2010,100738108368.2,25071718142.08069
Algeria,Other,2011,92830768709.0,23102738225.23135
Algeria,Other,2012,86282180136.8,21473490209.33398
Algeria,Other,2013,90349822279.8,22491739330.87707
Algeria,Other,2014,119637679043.4,29778664935.412888
American Samoa,Clean,1990,100000000.0,18000000.0
American Samoa,Clean,1991,108000000.0,19440000.0
American Samoa,Clean,1992,108000000.0,19440000.0
American Samoa,Clean,1993,122000000.0,21960000.0
American Samoa,Clean,1994,130000000.0,23400000.0
American Samoa,Clean,1995,137000000.0,24660000.0
American Samoa,Clean,1996,143000000.0,25740000.0
American Samoa,Clean,1997,150000000.0,27000000.0
American Samoa,Clean,1998,156000000.0,28080000.0
American Samoa,Clean,1999,162000000.0,29160000.0
American Samoa,Clean,2000,169000000.0,30420000.0
American Samoa,Clean,2001,171000000.0,30780000.0
American Samoa,Clean,2002,178600000.0,32148000.0
American Samoa,Clean,2003,188300000.0,33894000.0
American Samoa,Clean,2004,188100000.0,33858000.0
American Samoa,Clean,2005,189000000.0,34020000.0
American Samoa,Clean,2006,188700000.0,33966000.0
American Samoa,Clean,2007,185200000.0,33336000.0
American Samoa,Clean,2008,188400000.0,33912000.0
American Samoa,Clean,2009,178300000.0,32094000.0
American Samoa,Clean,2010,159100000.0,28638000.0
American Samoa,Clean,2011,155000000.0,27900000.0
American Samoa,Clean,2012,156600000.0,28045000.0
American Samoa,Clean,2013,156441000.0,28016380.0
American Samoa,Clean,2014,156945000.0,28107100.0
American Samoa,Exclude,1990,24033000.0,6008250.0
American Samoa,Exclude,1991,28033000.0,7008250.0
American Samoa,Exclude,1992,26033000.0,6508250.0
American Samoa,Exclude,1993,29033000.0,7258250.0
American Samoa,Exclude,1994,30035000.0,7508750.0
American Samoa,Exclude,1995,34035000.0,8508750.0
American Samoa,Exclude,1996,35038000.0,8759500.0
American Samoa,Exclude,1997,37038000.0,9259500.0
American Samoa,Exclude,1998,38040000.0,9510000.0
American Samoa,Exclude,1999,39040000.0,9760000.0
American Samoa,Exclude,2000,40050000.0,10012500.0
American Samoa,Exclude,2001,40058000.0,10014500.0
American Samoa,Exclude,2002,43658000.0,10914500.0
American Samoa,Exclude,2003,47458000.0,11864500.0
American Samoa,Exclude,2004,47360000.0,11840000.0
American Samoa,Exclude,2005,48345000.0,12086250.0
American Samoa,Exclude,2006,47945000.0,11986250.0
American Samoa,Exclude,2007,47745000.0,11936250.0
American Samoa,Exclude,2008,45045000.0,11261250.0
American Samoa,Exclude,2009,42749000.0,10687250.0
American Samoa,Exclude,2010,45344800.0,11336200.0
American Samoa,Exclude,2011,41840500.0,10460125.0
American Samoa,Exclude,2012,39941500.0,9985375.0
American Samoa,Exclude,2013,40587500.0,10146875.0
American Samoa,Exclude,2014,40354500.0,10088625.0
Andorra,Clean,1990,120000000.0,2220000.0
Andorra,Clean,1991,120000000.0,2220000.0
Andorra,Clean,1992,120000000.0,2220000.0
Andorra,Clean,1993,120000000.0,2220000.0
Andorra,Clean,1994,120000000.0,2220000.0
Andorra,Clean,1995,124000000.0,2294000.0
Andorra,Clean,1996,110000000.0,2035000.0
Andorra,Clean,1997,100000000.0,1850000.0
Andorra,Clean,1998,90000000.0,1665000.0
Andorra,Clean,1999,80000000.0,1480000.0
Andorra,Clean,2000,80000000.0,1480000.0
Andorra,Clean,2001,80000000.0,1480000.0
Andorra,Clean,2002,80000000.0,1480000.0
Andorra,Clean,2003,80000000.0,1480000.0
Andorra,Clean,2004,94000000.0,1900500.0
Andorra,Clean,2005,85000000.0,1734000.0
Andorra,Clean,2006,74000000.0,2015000.0
Andorra,Clean,2007,76000000.0,4474500.0
Andorra,Clean,2008,78700000.0,3991500.0
Andorra,Clean,2009,81000000.0,4567000.0
Andorra,Clean,2010,112700000.0,4136000.0
Andorra,Clean,2011,91200000.0,3673650.0
Andorra,Clean,2012,87900000.0,3515700.0
Andorra,Clean,2013,114700000.0,4205300.0
Andorra,Clean,2014,126800000.0,4509900.0
Andorra,Coal,1990,409722.55000000005,134184.13512500003
Andorra,Coal,1991,409722.55000000005,134184.13512500003
Andorra,Coal,1992,409722.55000000005,134184.13512500003
Andorra,Coal,1993,327778.04,107347.3081
Andorra,Coal,1994,245833.53,80510.481075
Andorra,Coal,1995,245833.53,80510.481075
Andorra,Coal,1996,245833.53,80510.481075
Andorra,Coal,1997,245833.53,80510.481075
Andorra,Coal,1998,245833.53,80510.481075
Andorra,Coal,1999,912445.605556,298825.93581959
Andorra,Coal,2000,912445.605556,298825.93581959
Andorra,Coal,2001,995772.119071,326115.36899575253
Andorra,Coal,2002,1079098.624445,353404.7995057375
Andorra,Coal,2003,995772.119071,326115.36899575253
Andorra,Coal,2004,1245751.643334,407983.66319188505
Andorra,Coal,2005,1273527.147839,417080.14091727254
Andorra,Coal,2006,523588.558768,171475.25299652
Andorra,Coal,2007,384711.044384,125992.86703575999
Andorra,Coal,2008,404292.09788899997,132405.66205864752
Andorra,Coal,2009,376516.593384,123309.18433326
Andorra,Coal,2010,876479.631,287047.0791525
Andorra,Coal,2011,1458789.079,477753.4233725
Andorra,Coal,2012,1458789.079,477753.4233725
Andorra,Coal,2013,1784429.079,584400.5233725001
Andorra,Coal,2014,2362440.079,773699.1258725
Andorra,Exclude,1990,190026500.0,47506625.0
Andorra,Exclude,1991,190026500.0,47506625.0
Andorra,Exclude,1992,190026500.0,47506625.0
Andorra,Exclude,1993,186226500.0,46556625.0
Andorra,Exclude,1994,196426500.0,49106625.0
Andorra,Exclude,1995,208226500.0,52056625.0
Andorra,Exclude,1996,214626500.0,53656625.0
Andorra,Exclude,1997,223726500.0,55931625.0
Andorra,Exclude,1998,243326500.0,60831625.0
Andorra,Exclude,1999,257126500.00000003,64281625.00000001
Andorra,Exclude,2000,269526500.0,67381625.0
Andorra,Exclude,2001,292426500.0,73106625.0
Andorra,Exclude,2002,306826500.0,76706625.0
Andorra,Exclude,2003,328626500.0,82156625.0
Andorra,Exclude,2004,356427500.0032,89106875.0008
Andorra,Exclude,2005,368027500.0032,92006875.0008
Andorra,Exclude,2006,392331500.0128,98082875.0032
Andorra,Exclude,2007,470731500.0608,117682875.0152
Andorra,Exclude,2008,457937055.6058,114484263.90145
Andorra,Exclude,2009,453014833.383,113253708.34575
Andorra,Exclude,2010,460436166.71500003,115109041.67875001
Andorra,Exclude,2011,442850500.0468,110712625.0117
Andorra,Exclude,2012,445821500.0468,111455375.0117
Andorra,Exclude,2013,442387500.0516,110596875.0129
Andorra,Exclude,2014,440818500.05352,110204625.01338
Andorra,Gasoline,1990,539212931.37,134164662.88720001
Andorra,Gasoline,1991,539212931.37,134164662.88720001
Andorra,Gasoline,1992,539212931.37,134164662.88720001
Andorra,Gasoline,1993,550902980.4337817,137043866.76264402
Andorra,Gasoline,1994,539028297.9745435,134088977.49036175
Andorra,Gasoline,1995,556279730.6274008,138401191.68095312
Andorra,Gasoline,1996,565065362.9492898,140591997.80015546
Andorra,Gasoline,1997,564137100.3071804,140378674.52979368
Andorra,Gasoline,1998,557559848.8443834,138694249.1038833
Andorra,Gasoline,1999,547545126.8690845,136135093.73326564
Andorra,Gasoline,2000,534479604.66667503,132862610.68611464
Andorra,Gasoline,2001,491502140.9791759,122131630.89911543
Andorra,Gasoline,2002,473974181.2068194,117629109.54210123
Andorra,Gasoline,2003,434975792.81368923,107956409.32700281
Andorra,Gasoline,2004,430467907.8740508,106764865.1757127
Andorra,Gasoline,2005,408368040.2219486,101247781.60232717
Andorra,Gasoline,2006,369264255.3278346,91558770.2875132
Andorra,Gasoline,2007,346681061.6779609,85922195.09047887
Andorra,Gasoline,2008,326910181.94460297,80993010.83435683
Andorra,Gasoline,2009,308106063.0679866,76349889.96569645
Andorra,Gasoline,2010,296915062.6985268,73531956.1171845
Andorra,Gasoline,2011,291112603.53164655,72110644.8558803
Andorra,Gasoline,2012,279354711.539146,69233101.24282557
Andorra,Gasoline,2013,263181042.6279991,65215566.567967094
Andorra,Gasoline,2014,258175401.8354618,63994598.69241744
Andorra,Natural Products,1990,25811131.759999998,10066341.3864
Andorra,Natural Products,1991,25811131.759999998,10066341.3864
Andorra,Natural Products,1992,29851134.992,11641942.646879999
Andorra,Natural Products,1993,22220017.775999997,8665806.93264
Andorra,Natural Products,1994,27382244.128,10679075.20992
Andorra,Natural Products,1995,27382244.128,10679075.20992
Andorra,Natural Products,1996,27382244.128,10679075.20992
Andorra,Natural Products,1997,27382244.128,10679075.20992
Andorra,Natural Products,1998,27382244.128,10679075.20992
Andorra,Natural Products,1999,27382244.128,10679075.20992
Andorra,Natural Products,2000,27382244.128,10679075.20992
Andorra,Natural Products,2001,27382244.128,10679075.20992
Andorra,Natural Products,2002,27382244.128,10679075.20992
Andorra,Natural Products,2003,27382244.128,10679075.20992
Andorra,Natural Products,2004,27382244.128,10679075.20992
Andorra,Natural Products,2005,27382244.128,10679075.20992
Andorra,Natural Products,2006,27382244.128,10679075.20992
Andorra,Natural Products,2007,27382244.128,10679075.20992
Andorra,Natural Products,2008,27382244.128,10679075.20992
Andorra,Natural Products,2009,27382244.128,10679075.20992
Andorra,Natural Products,2010,27382244.128,10679075.20992
Andorra,Natural Products,2011,27382244.128,10679075.20992
Andorra,Natural Products,2012,27382244.128,10679075.20992
Andorra,Natural Products,2013,27382244.128,10679075.20992
Andorra,Natural Products,2014,27382244.128,10679075.20992
Andorra,Oil,1990,1053584176.2,283472282.33320004
Andorra,Oil,1991,1053584176.2,283472282.33320004
Andorra,Oil,1992,1053584176.2,283472282.33320004
Andorra,Oil,1993,1059787181.4649004,285146228.7479811
Andorra,Oil,1994,1051232969.2033414,282825164.42547137
Andorra,Oil,1995,1116279570.8964148,300378081.9928637
Andorra,Oil,1996,1219154053.128018,328070105.5183745
Andorra,Oil,1997,1263579238.6820266,340022797.8617707
Andorra,Oil,1998,1370729174.388018,368858970.64944047
Andorra,Oil,1999,1477074373.464109,397427586.55145377
Andorra,Oil,2000,1532172302.681306,412284190.64686644
Andorra,Oil,2001,1565053949.819936,421117766.338388
Andorra,Oil,2002,1615542713.960915,434689416.97914433
Andorra,Oil,2003,1664328726.7396939,447836859.03308946
Andorra,Oil,2004,1787759744.09554,481043649.6021118
Andorra,Oil,2005,1857305778.065656,499758487.34347004
Andorra,Oil,2006,1775976420.78,477872757.2979
Andorra,Oil,2007,1763850040.801126,474609548.445585
Andorra,Oil,2008,1785680644.6544838,480484163.9425236
Andorra,Oil,2009,1714991096.4362242,461461606.51698995
Andorra,Oil,2010,1729752733.5233018,465433963.0571225
Andorra,Oil,2011,1629331994.020108,438410742.05681306
Andorra,Oil,2012,1635153493.955082,439977307.68931454
Andorra,Oil,2013,1608754064.78,432873221.2983
Andorra,Oil,2014,1555004021.78,418409084.727
Angola,Clean,1990,150841000000.0,2809292500.0
Angola,Clean,1991,934000000.0,43442000.0
Angola,Clean,1992,947000000.0,34800000.0
Angola,Clean,1993,150950000000.0,2802265000.0
Angola,Clean,1994,955000000.0,27357500.0
Angola,Clean,1995,150960000000.0,2802450000.0
Angola,Clean,1996,1028000000.0,35652500.0
Angola,Clean,1997,151146000000.0,2839967500.0
Angola,Clean,1998,1318000000.0,66050000.0
Angola,Clean,1999,1335000000.0,95919000.0
Angola,Clean,2000,1445000000.0,112812000.0
Angola,Clean,2001,1638000000.0,130594500.0
Angola,Clean,2002,1765000000.0,133105500.0
Angola,Clean,2003,1995000000.0,158678500.0
Angola,Clean,2004,2240000000.0,120575000.0
Angola,Clean,2005,152632000000.0,2890391500.0
Angola,Clean,2006,3306000000.0,164682500.0
Angola,Clean,2007,3217000000.0,175794500.0
Angola,Clean,2008,154156000000.0,3016939000.0
Angola,Clean,2009,4735000000.0,352619000.0
Angola,Clean,2010,5449000000.0,382785500.0
Angola,Clean,2011,5651000000.0,370049500.0
Angola,Clean,2012,6204000000.0,507542000.0
Angola,Clean,2013,8216000000.0,709009500.0
Angola,Clean,2014,9480000000.0,892278500.0
Angola,Coal,1990,1066425853.1399999,349254466.90335
Angola,Coal,1991,1117477282.8700001,365973810.13992506
Angola,Coal,1992,1171806493.0,383766626.45750004
Angola,Coal,1993,1352084415.0,442807645.9125
Angola,Coal,1994,5851083847.53,1916229960.066075
Angola,Coal,1995,5990389514.53,1961852566.008575
Angola,Coal,1996,6211393858.0,2034231488.4950001
Angola,Coal,1997,6391671780.0,2093272507.95
Angola,Coal,1998,6588338604.0,2157680892.81
Angola,Coal,1999,6776810977.0,2219405594.9675
Angola,Coal,2000,6973477801.0,2283813979.8275
Angola,Coal,2001,7178339076.0,2350906047.39
Angola,Coal,2002,7383200351.0,2417998114.9525
Angola,Coal,2003,7604450528.0,2490457547.92
Angola,Coal,2004,7833895156.0,2565600663.59
Angola,Coal,2005,8063339784.0,2640743779.26
Angola,Coal,2006,8292784412.0,2715886894.9300003
Angola,Coal,2007,8522229040.0,2791030010.6
Angola,Coal,2008,9079451708.0,2973520434.37
Angola,Coal,2009,9382646395.0,3072816694.3625
Angola,Coal,2010,9694035533.0,3174796637.0575004
Angola,Coal,2011,10005424671.0,3276776579.7525
Angola,Coal,2012,9177785120.0,3005724626.8
Angola,Coal,2013,9358063042.0,3064765646.255
Angola,Coal,2014,9538340964.0,3123806665.71
Angola,Exclude,1990,389462000.0,97365500.0
Angola,Exclude,1991,426462000.0,106615500.0
Angola,Exclude,1992,437462000.0,109365500.0
Angola,Exclude,1993,439462000.0,109865500.0
Angola,Exclude,1994,441462000.0,110365500.0
Angola,Exclude,1995,443462000.0,110865500.0
Angola,Exclude,1996,474462000.0,118615500.0
Angola,Exclude,1997,664460000.0,166115000.0
Angola,Exclude,1998,725460000.0,181365000.0
Angola,Exclude,1999,735500000.0,183875000.0
Angola,Exclude,2000,795500000.0,198875000.0
Angola,Exclude,2001,902500000.0,225625000.0
Angola,Exclude,2002,971500000.0,242875000.0
Angola,Exclude,2003,1100500000.0,275125000.0
Angola,Exclude,2004,1234624000.0,308656000.0
Angola,Exclude,2005,1450830600.0,362707650.0
Angola,Exclude,2006,1879843200.0,469960800.0
Angola,Exclude,2007,1796155000.0,449038750.0
Angola,Exclude,2008,2411155000.0,602788750.0
Angola,Exclude,2009,2747155000.0,686788750.0
Angola,Exclude,2010,3109439000.0,777359750.0
Angola,Exclude,2011,3233530000.0,808382500.0
Angola,Exclude,2012,3549530000.0,887382500.0
Angola,Exclude,2013,4699530000.0,1174882500.0
Angola,Exclude,2014,5423070000.0,1355767500.0
Angola,Gasoline,1990,4173975561.4000006,1063271961.7280002
Angola,Gasoline,1991,4099419946.2000003,1044650835.72
Angola,Gasoline,1992,4197864469.4,1069631133.4820001
Angola,Gasoline,1993,6125893789.6,1567079031.44
