Country,Year,KWH,CO2
Niger,2001,664164138028.1256,222651814245.62207
Niger,2002,663949508215.3802,223047766914.96274
Niger,2003,98075776722.17178,37851220924.890976
Niger,2004,92366036107.57568,35597955077.59049
Niger,2005,656390504923.4207,218974995888.59158
Niger,2006,76986602034.8295,29664176623.79659
Niger,2007,639134140040.0648,213315286805.69568
Niger,2008,634305097855.1127,210307053533.56656
Niger,2009,65793005777.614685,25131695011.572685
Niger,2010,69145281283.86801,26315581435.905018
Niger,2011,85696522434.1906,31285853248.35412
Niger,2012,94002283432.27025,34035213945.408607
Niger,2013,99366329219.27058,35774354718.97552
Niger,2014,1075577192031.6782,346312432169.8883
Nigeria,1990,62134144364611.766,15939665596462.674
Nigeria,1991,21737905706921.613,6357282575987.698
Nigeria,1992,21778640613847.88,6373281978028.377
Nigeria,1993,64655379058863.57,15789502554288.037
Nigeria,1994,21846465858426.207,6402526026291.799
Nigeria,1995,22656808594476.523,6643012972628.647
Nigeria,1996,21990054016301.426,6454632053664.391
Nigeria,1997,73316087593975.34,18073074158270.203
Nigeria,1998,72453032338819.4,17822552877311.85
Nigeria,1999,75152023811600.52,18599619301548.754
Nigeria,2000,75228092187227.9,18627871484125.55
Nigeria,2001,52830099843059.3,15260050730414.973
Nigeria,2002,52997316448716.836,15307768141987.16
Nigeria,2003,53156841114682.67,15355743161576.969
Nigeria,2004,53314802269060.48,15403386909105.303
Nigeria,2005,116187192838371.66,28910855252637.375
Nigeria,2006,60224272690268.586,17397317886865.947
Nigeria,2007,118579045617176.81,29501857374599.406
Nigeria,2008,119611218658189.64,29803415826955.3
Nigeria,2009,61972340253117.3,17932321428780.887
Nigeria,2010,62413587331852.88,18057595471586.258
Nigeria,2011,64066335053393.945,18544032254049.453
Nigeria,2012,64344935419430.89,18646136579575.33
Nigeria,2013,64250009275053.64,18621846086015.234
Nigeria,2014,136826475936022.64,35704638577091.96
Niue,1990,32547300.454400003,8358369.047545999
Niue,1991,33696745.6584,8659094.253726002
Niue,1992,32265911.1804,8285057.843386
Niue,1993,33574245.168400005,8601344.126326
Niue,1994,33451745.0704,8569494.100846002
Niue,1995,30904243.032399997,7908579.683226
Niue,1996,30781742.9344,7876729.657745999
Niue,1997,31617854.7144,8101727.337744
Niue,1998,31864910.4676,8170681.559574
Niue,1999,31984355.0076,8202824.085288
Niue,2000,31981299.4496,8203116.585522001
Niue,2001,32642597.756016,8371453.860980603
Niue,2002,31692882.5518,8127408.191522
Niue,2003,31569965.786800005,8093416.150439501
Niue,2004,30006353.424799997,7679699.1527995
Niue,2005,30251425.612634998,7752103.965667656
Niue,2006,34422707.8105498,7895472.534318113
Niue,2007,32453900.5410608,7364122.137015912
Niue,2008,45976211.378678605,10804709.644344829
Niue,2009,33825928.11287582,7735153.852641513
Niue,2010,32524823.5398904,7358718.067690347
Niue,2011,34311804.8076966,7814930.537163386
Niue,2012,35370677.609594196,8083766.087248994
Niue,2013,38173784.54007801,8807095.002009451
Niue,2014,38731884.30799121,8954739.160149792
Northern Mariana Islands,1992,336000000.0,60480000.0
Northern Mariana Islands,1993,338000000.0,60840000.0
Northern Mariana Islands,1994,340000000.0,61200000.0
Northern Mariana Islands,1995,345000000.0,62100000.0
Northern Mariana Islands,1996,350000000.0,63000000.0
Northern Mariana Islands,1997,351675000.0,63306750.0
Northern Mariana Islands,1998,370375000.0,66672750.0
Northern Mariana Islands,1999,375275000.0,67554750.0
Northern Mariana Islands,2000,410085000.0,73821250.0
Northern Mariana Islands,2001,423485000.0,76233250.0
Northern Mariana Islands,2002,418585000.0,75351250.0
Northern Mariana Islands,2003,410085000.0,73821250.0
Northern Mariana Islands,2004,400065000.0,72016250.0
Northern Mariana Islands,2005,390065000.0,70216250.0
Northern Mariana Islands,2006,387065000.0,69676250.0
Northern Mariana Islands,2007,383859000.0,69098750.0
Northern Mariana Islands,2008,393765000.0,70882250.0
Northern Mariana Islands,2009,397071000.0,71477750.0
Northern Mariana Islands,2010,400074000.0,72018500.0
Northern Mariana Islands,2011,406682000.0,73208500.0
Northern Mariana Islands,2012,410788000.0,73948000.0
Northern Mariana Islands,2013,414891000.0,74686750.0
Northern Mariana Islands,2014,418994500.0,75425625.0
Norway,1990,47880086114284.67,14416003065006.918
Norway,1991,18274897356950.34,5155368532571.604
Norway,1992,18343311520344.273,5169319854312.753
Norway,1993,62234906093965.94,17814707553857.387
Norway,1994,18159993290844.59,5114985513882.991
Norway,1995,18781517291415.027,5142306735387.638
Norway,1996,20398239416769.734,5746889357095.342
Norway,1997,60466915707372.875,17684232128623.58
Norway,1998,39534044548036.29,9851731183262.787
Norway,1999,35900224177589.43,8833722075901.324
Norway,2000,35482503572994.234,8689912192367.992
Norway,2001,34120472099310.793,8215089669982.731
Norway,2002,34304389917611.32,8253182594869.969
Norway,2003,16738769090515.934,4670320203929.48
Norway,2004,16791585080252.107,4680011303347.128
Norway,2005,40936368005248.46,9414675794900.781
Norway,2006,15808871097874.445,4385842206451.4194
Norway,2007,37715935065474.195,8684718098309.06
Norway,2008,36138543441643.336,8159878381588.313
Norway,2009,12707341522411.277,3481179426397.0225
Norway,2010,12702760368913.75,3481638629528.7837
Norway,2011,10372676479942.068,2819877658917.462
Norway,2012,10538865301491.713,2848840647371.9165
Norway,2013,10482301670094.268,2841372017530.6494
Norway,2014,33221620441823.293,7829503421801.476
Oman,1990,9896957383078.398,2577628909446.5093
Oman,1991,7849727524696.293,2234662796069.184
Oman,1992,7853976007789.792,2235094921377.9126
Oman,1993,13748947136381.963,3439830798875.436
Oman,1994,7876722110093.901,2240561156446.292
Oman,1995,7878340137121.929,2241021494272.139
Oman,1996,7877053756852.971,2240646090134.899
Oman,1997,17492842802090.56,4245658300243.6577
Oman,1998,17508561934269.775,4249180784398.7495
Oman,1999,17932110096632.23,4370032040493.4175
Oman,2000,17937375875925.105,4371251402765.629
Oman,2001,9614842214592.906,2724263434508.702
Oman,2002,9642501659131.38,2730528355153.8423
Oman,2003,9662465280308.994,2734667023868.579
Oman,2004,9662957962578.254,2734650952428.2246
Oman,2005,17826596970248.773,4357574207025.942
Oman,2006,9169672903864.502,2588307928532.2544
Oman,2007,18247677434024.797,4467584933905.335
Oman,2008,19214738252928.516,4644530678476.733
Oman,2009,9271053468418.934,2612010722032.801
Oman,2010,9262808411289.383,2608281038604.4766
Oman,2011,9387787959857.855,2641361373750.5435
Oman,2012,9399037487968.97,2643354020684.0063
Oman,2013,9409980626644.771,2645611841395.766
Oman,2014,16109053729080.549,3986447064878.584
Other Asia,1990,2443194095170.627,692426969120.9911
Other Asia,1991,939667296268.0656,248246759220.1041
Other Asia,1992,981359183488.9182,259464936500.46152
Other Asia,1993,2489217952734.9326,702682301734.4281
Other Asia,1994,1099601920830.5105,290224634037.5326
Other Asia,1995,1805963511544.6875,470625217087.92755
Other Asia,1996,1448871982715.9622,378788719050.5891
Other Asia,1997,1633303991389.1414,404944619810.8399
Other Asia,1998,1585859461611.7546,419292076612.0369
Other Asia,1999,1702339030373.3618,450417767189.90247
Other Asia,2000,1854882047459.174,493720950218.7113
Other Asia,2001,1847965413340.3606,498489256350.25946
Other Asia,2002,1881606475305.3567,506172009532.0044
Other Asia,2003,2018092647648.4285,543224768829.0952
Other Asia,2004,2198246175930.0923,591232230461.8129
Other Asia,2005,2994260902207.973,736350684331.2019
Other Asia,2006,2369795206654.799,638004635827.0005
Other Asia,2007,3491893709982.604,923439553487.4901
Other Asia,2008,3533804801733.432,908247124895.5881
Other Asia,2009,2771986877368.2207,766630883740.3057
Other Asia,2010,2866960226853.194,791648042579.4114
Other Asia,2011,2931326620507.9307,811651336502.7612
Other Asia,2012,2930760242255.81,810505349402.6705
Other Asia,2013,2949826917110.474,815404571329.4321
Other Asia,2014,3357334636450.3804,947165590345.3776
Pakistan,1990,10865578203451.66,2521094178414.1587
Pakistan,1991,916557265015.6942,263633101959.981
Pakistan,1992,979066799236.789,284555937050.586
Pakistan,1993,10863852416559.207,2629326317213.9204
Pakistan,1994,1046412714074.304,301559828915.63556
Pakistan,1995,4061453082471.567,1241577278523.693
Pakistan,1996,1146829759121.224,333895044071.4033
Pakistan,1997,19097819896119.83,5362366235680.978
Pakistan,1998,7499915637245.523,1640173088525.233
Pakistan,1999,7557872939459.107,1657436167330.6106
Pakistan,2000,7561999081708.95,1662069365517.152
Pakistan,2001,1421359738647.3938,413367092109.17816
Pakistan,2002,1467729004404.089,421877859219.5806
Pakistan,2003,1511531344340.9404,427512246613.0954
Pakistan,2004,1518839700720.8562,419596537767.43085
Pakistan,2005,287983440136470.06,93054162662542.16
Pakistan,2006,1594781607700.3894,440299451913.6866
Pakistan,2007,18500492948894.996,4892838742316.533
Pakistan,2008,24312894447531.35,6654994800990.596
Pakistan,2009,1692919208090.3396,469842233742.18695
Pakistan,2010,1691789203867.2678,468443868039.22864
Pakistan,2011,1686514790351.8032,464489673787.7142
Pakistan,2012,1692650635343.074,464707723623.3372
Pakistan,2013,1702206092469.5916,466907157517.26776
Pakistan,2014,754543594438407.4,246335966399657.1
Palau,1992,1262876763.93888,326429209.2033899
Palau,1993,1265622088.1173599,327202202.5368952
Palau,1994,1267992101.20448,327882243.07248276
Palau,1995,1259943471.4233599,325730398.56611985
Palau,1996,1280151763.92776,330870200.6272918
Palau,1997,1283998088.1870399,331922023.42386067
Palau,1998,1287569101.35496,332905893.42251176
Palau,1999,1284039267.2777598,331994564.30855983
Palau,2000,1323251932.9323199,341856994.8362774
Palau,2001,1317201321.385172,340288247.8606595
Palau,2002,1302422711.2378397,336691009.09371305
Palau,2003,1324520604.13392,342204094.81973416
Palau,2004,1334557064.91864,344497689.8077646
Palau,2005,1378318947.08368,356074754.5989216
Palau,2006,1368442785.15608,355109654.83555144
Palau,2007,1363758796.6,354175513.64957196
Palau,2008,1324586552.3999999,344445732.735352
Palau,2009,1284508753.6,334512377.0782719
Palau,2010,1309714328.28,341666505.184948
Palau,2011,1319197671.2,344353001.560632
Palau,2012,1305253217.2,340638748.989232
Palau,2013,1320669898.2,344835127.846332
Palau,2014,1353200478.1,353085943.8887576
Panama,1990,93536122834.96118,27224730776.329437
Panama,1991,96479771349.42119,28010546222.45226
Panama,1992,100506600126.88116,29054926523.045296
Panama,1993,128001306879.13405,29824125028.725224
Panama,1994,107312901588.43584,30914243126.6484
Panama,1995,121700389553.39523,28133870637.300404
Panama,1996,98661968854.02583,28187660854.631756
Panama,1997,128119666571.25813,29513147349.443108
Panama,1998,103797020389.75581,29655056051.28425
Panama,1999,102895550358.43207,29158873020.92592
Panama,2000,102689771220.7186,29061816062.397804
Panama,2001,104362536770.2049,29636435794.72597
Panama,2002,105418317370.7897,29770495032.468548
Panama,2003,75755309384.75058,21245776292.293106
Panama,2004,79016276172.09148,22555942590.758034
Panama,2005,101897107230.13454,22088990143.772747
Panama,2006,84716300286.11543,24245056594.14737
Panama,2007,80646870220.79762,22516614786.6967
Panama,2008,110055124747.58147,23104020373.149635
Panama,2009,81863908987.87076,21932824222.653854
Panama,2010,87148814942.78029,23244184421.791534
Panama,2011,94964109881.97617,25445956409.81854
Panama,2012,98313700590.64548,26070829801.255135
Panama,2013,104824373412.95804,27773766195.913914
Panama,2014,98623052262.15967,26012998016.550133
Papua New Guinea,1990,4901567122442.87,1007087190704.6473
Papua New Guinea,1991,438056233735.697,131157786105.22156
Papua New Guinea,1992,437928961402.24036,131129214065.53145
Papua New Guinea,1993,5218507087102.828,1075590140216.5221
Papua New Guinea,1994,439272263377.68207,131443429056.11765
Papua New Guinea,1995,614305382726.8239,134650000308.9464
Papua New Guinea,1996,439839934461.5667,131494569062.39865
Papua New Guinea,1997,3306148641685.2983,688691211388.8566
Papua New Guinea,1998,3144158318025.9453,688182171707.95
Papua New Guinea,1999,3235973855595.4224,714438974475.8175
Papua New Guinea,2000,3236989660761.86,714704009117.8622
Papua New Guinea,2001,444487370816.8629,132695792721.40004
Papua New Guinea,2002,445796214207.5925,133023399463.49304
Papua New Guinea,2003,447841058476.1416,133574924726.76886
Papua New Guinea,2004,451488286066.07935,134521346879.5139
Papua New Guinea,2005,5263883194129.584,1085414951331.0616
Papua New Guinea,2006,5145531006783.798,1051681210041.1193
Papua New Guinea,2007,4930778429733.916,1030920313755.295
Papua New Guinea,2008,5156377421631.889,1042478779122.1113
Papua New Guinea,2009,193874526550.59512,60929421099.71389
Papua New Guinea,2010,194062896562.09872,60934806542.54859
Papua New Guinea,2011,229826894005.09827,71139907828.41666
Papua New Guinea,2012,230784415377.52582,71409741185.24522
Papua New Guinea,2013,237663670006.33185,73207192852.23782
Papua New Guinea,2014,1908338448080.333,426044914610.9002
Paraguay,1990,146881186978.44803,26465095427.890095
Paraguay,1991,99855592196.12,26061776709.05102
Paraguay,1992,101821157793.99199,27320670597.062817
Paraguay,1993,158497260195.58398,28890704275.182396
Paraguay,1994,115571395902.53601,28983977544.63682
Paraguay,1995,172722313871.304,30967166212.54945
Paraguay,1996,150224051583.6,39169372990.93081
Paraguay,1997,789147918307.5759,239265319467.2677
Paraguay,1998,189099108038.63678,51767298459.34581
Paraguay,1999,175189086096.3124,46078467536.39175
Paraguay,2000,175575074574.27762,46001288728.000824
Paraguay,2001,169853441019.46204,46852446443.53364
Paraguay,2002,165777039218.01,44026310517.285866
Paraguay,2003,171693007491.00797,44930539016.09189
Paraguay,2004,176648819247.929,46803593198.7292
Paraguay,2005,303587450162.2243,48381891677.70942
Paraguay,2006,171150816628.9151,43741335190.459526
Paraguay,2007,173769810612.98453,44574786916.05745
Paraguay,2008,341807124014.408,67714751247.35015
Paraguay,2009,215751418049.58145,59894099596.427
Paraguay,2010,218211364255.1244,60771921768.09079
Paraguay,2011,219324829265.50497,59669055237.64548
Paraguay,2012,218953059955.6891,58434861194.82436
Paraguay,2013,211732925654.30826,55347937357.92645
Paraguay,2014,210945007484.57675,56711252567.906944
Peru,1990,13016345591002.988,3396609303872.6006
Peru,1991,1490555257936.7212,427805984164.128
Peru,1992,1486602452337.2468,427334189762.8028
Peru,1993,13693568934223.879,3590094258731.4473
Peru,1994,1535756339765.6128,444802679704.70557
Peru,1995,3733152192773.6606,593337360678.5715
Peru,1996,11038636963055.91,3554755161178.763
Peru,1997,13666953941839.328,3590169569417.906
Peru,1998,3712400672316.184,889408273741.2712
